active,byline,city,currency,description,end_date,funded_amt,funded_pct,headline,state,title,url
1,Daniel Bauen + Microfacturing,Atlanta,$,Get Finer Focus & Zoom Faster with LensShifter's Camera Lens Grip! Perfect for photography and video.,2016-11-10,6179,61%,LensShifter: The Only Balanced Focus & Zoom Camera Lens Grip,GA,LensShifter:,https://www.kickstarter.com/projects/microfacturing/lensshifter-balanced-zoom-and-focus-grip-for-camer?ref=category
1,Christopher Urbanek,Largo,$,A revolutionary new concept in custom FLOATING hand tools and accessories. Marine grade quality equipment in standard and metric sets!,2016-10-17,756,0%,Aqua Tools,FL,Aqua Tools,https://www.kickstarter.com/projects/aquacrafttools/aqua-tools?ref=category
1,Zip The Fish GmbH,Vienna,€,"Zip The Fish Pi board in combination with a Raspberry Pi, is able to make any property from a small room to a large hotel 'Clever'",2016-10-19,1069,5%,Zip The Fish Pi - Home Automation for the Raspberry Pi,Vienna,Zip The Fish Pi -,https://www.kickstarter.com/projects/1297965996/zip-the-fish-pi-home-automation-for-the-raspberry?ref=category
1,"Zii Energy, Inc.",Costa Mesa,$,"Surface Energy is the easiest, most efficient charging solution for all your devices.",2016-10-23,901,0%,Surface Energy - Changing How the World Stays Charged!,CA,Surface Energy -,https://www.kickstarter.com/projects/168321951/surface-energy-changing-how-the-world-stays-charge?ref=category
1,Live Beacon,London,£,"Transmit web pages and notifications to smartphones up to 30 meters away. Create info points, guided tours, treasure hunts and more!",2016-11-07,11871,39%,Live Beacon: The World's Simplest iBeacon,England,Live Beacon:,https://www.kickstarter.com/projects/livebeacon/live-beacon-the-worlds-simplest-ibeacon?ref=category
1,Joachim Haagen Skeie,Oslo,kr,"Teknolab-boksene inneholder et teknologisk familieprosjekt og leveres en gang i kvartalet, første gang 1. Desember 2016!",2016-10-26,129100,36%,Teknolab,Oslo Fylke,Teknolab,https://www.kickstarter.com/projects/joachimhs/teknolab?ref=category
1,Bill Ludlow & Paul Burek,Denver,$,"A revolutionary approach to child-resistant packaging!
                        Keeping our children safe!",2016-11-29,416,4%,CRATIV Child-Resistant Packaging,CO,CRATIV Child-,https://www.kickstarter.com/projects/1276263290/crativ-child-resistant-packaging?ref=category
1,Globalscale Technologies Inc,Anaheim,$,ESPRESSOBin is a high performance 64 bit dual core low power consuming networking computing platform based on the ARMv8 architecture,2016-11-11,23745,158%,Marvell ESPRESSOBin Board,CA,Marvell ESPRESSOBin Board,https://www.kickstarter.com/projects/874883570/marvell-espressobin-board?ref=category
1,Martin,Las Vegas,$,"Every Day, thousands of people run into each other and get hurt while using their smartphone. Our DistShield Cases will prevent that.",2016-10-28,0,0%,Smartphone Sensor Case with Distance Shield,NV,Smartphone,https://www.kickstarter.com/projects/1560334336/smartphone-sensor-case-with-distance-shield?ref=category
1,Scott Alexander Wood,Buffalo,$,"The SPO•3 is an solar powered, motorized outrigger that connects to kayaks and canoes. Solar panel charges battery, which powers motor.",2016-11-06,518,2%,SPO•3 Solar Powered Outrigger,NY,SPO•3,https://www.kickstarter.com/projects/1085992008/spo3-solar-powered-outrigger?ref=category
1,VBRATOAUDIO,Los Angeles,$,Handcrafted Sustainable Wood Earbuds For Music Lovers. Modern Sound. Classic Expression.,2016-10-30,1010,6%,Genuine Handcrafted Wood Earbuds,CA,Genuine,https://www.kickstarter.com/projects/587605927/genuine-handcrafted-wood-earbuds?ref=category
1,Julian Harper and Ron Harkness,Annapolis,$,DashMatch is the running app that allows people to join or host their own live running races and track overall position in real time!,2016-11-10,1356,4%,DashMatch App,MD,DashMatch App,https://www.kickstarter.com/projects/643554348/dashmatch-app?ref=category
1,BlueberryE,Landshut,€,"IoT-Development made easy
UnoSWU - All in One: Intelligent power plug + open platform to start IoT with Thread, ESP8266, ATmega",2016-11-12,684,4%,"UnoSWU - Smart Socket for IoT - Thread, ESP8266, ATmega",Bavaria,"UnoSWU - Smart Socket for IoT - Thread, ESP8266,",https://www.kickstarter.com/projects/1444187967/unoswu-smart-socket-for-iot-thread-esp8266-atmega?ref=category
1,Martijn Huijgen,Arnhem,€,A robotic self loading motorcycle trailer that lowers itself to the ground to pick up large and heavy motorcycles,2016-10-19,0,0%,NINJA trailer,Guelders,NINJA trailer,https://www.kickstarter.com/projects/towbike/ninja-trailer?ref=category
1,Elocky SAS,Bordeaux,€,"Adoptez eVe, partagez vos clés et surveillez votre maison | Adopt eVe, easily share your keys and watch over your house !",2016-11-09,10475,20%,eVe by Elocky La Serrure Connectée | The Smart Cylinder Lock,Aquitaine,eVe,https://www.kickstarter.com/projects/976013649/eve-by-elocky-the-secure-smart-cylinder-lock-for-y?ref=category
1,Derek Aning,London,£,Photobunch is the photo sharing platform that lets you take photos and videos and automatically share them with your event group.,2016-11-02,579,4%,Photobunch™: Share photos and videos with your event group,England,Photobunch™:,https://www.kickstarter.com/projects/2079176956/photobunchtm-share-photos-and-videos-with-your-eve?ref=category
1,The Yabo,Rome,€,One of a kind website where you can discover unknown music and keep track of new talents. Interested?,2016-10-19,10,0%,The Yabo: a network for any music lover,Lazio,The Yabo:,https://www.kickstarter.com/projects/2047406297/the-yabo-a-network-for-any-music-lover?ref=category
1,ledworks,Milan,€,"Twinkly is a Christmas tree light string, controlled via smartphone: ""internet of things"" meets extraordinary light effects!",2016-11-04,26719,53%,Twinkly - Smart Decoration... for your Christmas,Lombardy,Twinkly -,https://www.kickstarter.com/projects/twinkly/twinkly-smart-decoration-for-your-christmas?ref=category
1,Snoillim Ventures LLC,Houston,$,"GYSH is an app-based, on-demand, real-time delivery platform designed to save you time and money, while adding unmatched convenience.",2016-10-20,1,0%,GYSH - GetYourStuffHome,TX,GYSH -,https://www.kickstarter.com/projects/gysh/gysh-getyourstuffhome?ref=category
1,"Rare Labs, LLC",Scottsdale,$,Solarable is an IoT monitor and forecaster for solar & wind generators. It tracks your renewable energy budget and sends mobile alerts.,2016-10-18,3152,25%,Solarable,AZ,Solarable,https://www.kickstarter.com/projects/rarelabs/solarable?ref=category
1,Louise Beukes,London,£,London's first dedicated co-working space & community for the wedding industry.,2016-10-28,5713,57%,The B.LOVED Hive | Meet.Learn.Thrive,England,The,https://www.kickstarter.com/projects/2052190754/the-bloved-hive-meetlearnthrive?ref=category
1,Chuck Katis,Berkeley,$,Trainer in a box.,2016-10-14,5209,104%,The Bodbox,CA,The Bodbox,https://www.kickstarter.com/projects/1841446861/the-bod-box?ref=category
1,iveanidea ltd,Halifax,£,An ergonomically designed iPad and tablet holder that will help you be more comfortable and productive at home and when you travel,2016-11-01,1998,19%,the T | a revolutionary iPad and tablet computer holder,England,the,https://www.kickstarter.com/projects/1644770718/the-t-a-revolutionary-concept-for-ipad-and-tablet?ref=category
1,YachtBrain LLC,Raleigh,$,"Monitor, Control, and Automate your boat’s systems from anywhere and rest easy knowing YachtBrain is always on watch!",2016-11-02,3700,9%,YachtBrain,NC,YachtBrain,https://www.kickstarter.com/projects/338265406/yachtbrain?ref=category
1,PopularTek.com,Laguna Niguel,$,The World's FIRST Universal TV & Garage Remote Control Phone Case,2016-11-09,319,2%,PHONEMOTE - Control your TV and Open and Close your Garage,CA,PHONEMOTE -,https://www.kickstarter.com/projects/phonemote/phonemote-cause-everyone-needs-another-tv-garage-r?ref=category
1,Raventions,Tucson,$,"With FliqStamp you have the unique ability to personalize any real life object with a video or photo. 

How will you send the moment?",2016-11-06,190,0%,Don't just send a gift this holiday -send a bit of yourself,AZ,Don't just send a gift this holiday -,https://www.kickstarter.com/projects/207565227/dont-just-send-a-gift-this-holiday-send-a-bit-of-y?ref=category
1,Drew Forrest,Reno,$,"The solderless electronic universal design tool for the last 10% of building your next project, from professionals to Maker/DIYs.",2016-10-26,651,13%,Speed Modeler: Rapid Electronic Product Design,NV,Speed Modeler:,https://www.kickstarter.com/projects/963607571/speed-modeler-rapid-electronic-product-design?ref=category
1,Hamish Cunningham,Sheffield,£,"Sustainable food with an aquaponics WaterElf and citizen science. Local food, global community!",2016-10-19,3237,14%,"WeGrow WaterElf: Grow Clean Food, Fast!",England,"WeGrow WaterElf: Grow Clean Food,",https://www.kickstarter.com/projects/hamishcunningham/wegrow-waterelf-grow-clean-food-fast?ref=category
1,Mark Van Der Spuy,Lincoln,£,"Vome lets you control your sockets with your voice, simply say ''turn lights on'' and Vome turns on your lights",2016-11-02,631,15%,VOME Make Your Dumb Appliances Smarter with iOS 10,England,VOME,https://www.kickstarter.com/projects/vome/vome-make-your-dumb-appliances-smarter?ref=category
1,LambdaSchool,San Francisco,$,Learn SQL with Confidence is the easiest way for anyone to master SQL. Start with the basics and learn using real-life examples.,2016-10-29,1545,15%,Learn SQL with Confidence - The Complete Course,CA,Learn SQL with Confidence -,https://www.kickstarter.com/projects/austenallred/learn-sql-with-confidence-the-complete-course?ref=category
1,"Wellspring Water Technologies, LLC",San Diego,$,"Cutting edge, green water treatment - Grow lush veggies with less water, organically!  Uses no chemicals or energy, produces no waste.",2016-11-10,671,2%,Wellpure - The First Green Water Treatment System,CA,Wellpure -,https://www.kickstarter.com/projects/128040742/wellpure-the-first-green-water-treatment-system?ref=category
1,Exilong by Tevatronic,San Diego,$,"Exilong senses when your plants need water and irrigates them autonomously, reducing your water usage up to 75%!",2016-12-05,25358,50%,Exilong - Autonomous Irrigation Solution For Your Backyard,CA,Exilong -,https://www.kickstarter.com/projects/exilong/exilong-autonomous-irrigation-solution-for-your-ba?ref=category
1,Isaias J. Perez,Chino,$,"Convert your Smartphone and Tablet into a Hologram! Watch movies, videos, portrait, pictures and more!",2016-10-15,1560,17%,Hologram Vision - Smartphones and Tablets into Holograms,CA,Hologram Vision -,https://www.kickstarter.com/projects/2112361525/hologram-vision-smartphones-and-tablets-into-holog?ref=category
1,Sven Dietrich,Halle,€,Improved tuning stability for electric or western/acoustic guitars with 3L/3R machine heads on the headstock.,2016-11-12,893,25%,"The ""STRING BUTLER"" a new guitar accessories.",North Rhine-Westphalia,The,https://www.kickstarter.com/projects/98508740/the-string-butler-a-new-guitar-accessories?ref=category
1,Chris,London,£,"Bringing digital people together to collaborate & share ideas through presentations, panel sessions & networking",2016-10-14,1,0%,"The Digital Transformation Conference, London",England,"The Digital Transformation Conference,",https://www.kickstarter.com/projects/935643986/the-digital-transformation-conference-london?ref=category
1,Devin Deason,Kingsland,$,The door shackle is a portable no screws required door lock to use on almost any door when you leave the room especially hotel doors,2016-11-08,212,1%,Door Shackle - a portable door lock for asset protection!,GA,Door Shackle -,https://www.kickstarter.com/projects/1096225669/door-shackle-a-portable-door-lock-for-asset-protec?ref=category
1,Safer Sports Technologies,Duluth,$,"The D-Pro is a lightweight, moisture-wicking headband with a padded carbon fiber insert that reduces the risk of head injury in sports.",2016-10-26,0,0%,D-Pro Athletic Headband with Carbon Fiber,GA,D-,https://www.kickstarter.com/projects/1366001838/d-pro-athletic-headband-with-carbon-fiber?ref=category
1,"Winkpass Creations, Inc.",Scotts Valley,$,Document and communicate the seemingly inexplicable changes in children to guide treatment and find a cure for PANDAS / PANS.,2016-10-28,500,2%,PANDAS / PANS Journal mobile app,CA,PANDAS,https://www.kickstarter.com/projects/winkpass/pandas-pans-journal-mobile-app?ref=category
1,G2T,San Jose,$,"A tree-hugging, neck-hugging temperature controlling wearable that keeps you comfortable on-the-go while you stay connected.",2016-10-29,12266,40%,N2 - Portable Air Conditioning With A Personal Sound Space,CA,N2 -,https://www.kickstarter.com/projects/1079165658/n2-a-stylish-electric-scarf-from-the-future?ref=category
1,Viliam Langsch,Bilston,£,Keep your files safe and your passwords classy!,2016-12-11,5,1%,Colossal Cryptos,England,Colossal Cryptos,https://www.kickstarter.com/projects/267762688/colossal-cryptos?ref=category
1,Mist Buddy LLC,Youngstown,$,"Mist Buddy is a remote controlled misting system, powered by a rechargeable battery with misting/sipping tip for complete coolness.",2016-10-31,162,0%,Mist Buddy Hydration/Misting Backpack,OH,Mist,https://www.kickstarter.com/projects/1914789871/mist-buddy-hydration-misting-backpack?ref=category
1,Doug Lowder,Visalia,$,"DairyTech is an app for mobile devices that helps dairy owners manage their herds and operations, a $6 billion industry in CA in 2015.",2016-11-26,1,0%,DairyTech: Herd & Performance Tracking Software for Dairies,CA,DairyTech:,https://www.kickstarter.com/projects/2024119339/dairytech-herd-and-performance-tracking-software-f?ref=category
1,DRVE GmbH,Munich,€,"The worlds first digital butler with a touch screen, camera and voice control to connect your smart home and your family.",2016-10-27,122436,244%,LUCY - Your digital butler,Bavaria,LUCY -,https://www.kickstarter.com/projects/1795538905/lucy-your-digital-butler?ref=category
1,ADAS ONE,Los Angeles,$,Best partner for your safe driving. Features of AONE take you and your family to next level of safety on the road.,2016-10-31,17226,114%,"AONE: $17 SmartCar with ADAS, Ecall, and OBD II",CA,"AONE: $17 SmartCar with ADAS, Ecall,",https://www.kickstarter.com/projects/2082202329/aone-17-smartcar-with-adas-ecall-and-obd-ii?ref=category
1,George W. McCoy,La Cygne,$,The Paint Can Holder Makes Painting Easier and Safer on Extension Ladders.,2016-11-07,0,0%,The Paint Can Holder by U.S. Green Products,KS,The,https://www.kickstarter.com/projects/652174521/the-paint-can-holder-by-us-green-products?ref=category
1,A. Tarek,Hackettstown,$,"It gets your outfit ready on the fly! It's your only quick, safe and effortless de-wrinkling and drying buddy for your clothes.",2016-11-03,5165,14%,Dressy2Go,NJ,Dressy2Go,https://www.kickstarter.com/projects/leveragesolutions/dressy2go?ref=category
1,General Reactives,Portland,$,"Subform is CAD-inspired design tool for Mac and Windows, focused on the unique constraints of user interface design.",2016-11-03,44994,44%,Subform: A modern tool for digital product designers,OR,Subform:,https://www.kickstarter.com/projects/298226251/subform-a-modern-tool-for-digital-product-designer?ref=category
1,Wonder League Corp.,Tokyo,$,The world’s first smartphone VR controller is here! Unity SDK let’s anyone build apps easily! And the hardware is open source too!,2016-11-04,4924,49%,Vroom - Open Source Mobile VR Platform,Tokyo Prefecture,Vroom -,https://www.kickstarter.com/projects/193036210/vroom-open-source-mobile-vr-platform?ref=category
